speciesId,speciesName,score,attack,defense,hp,statProduct,fastMove,chargedMove1,chargedMove2,leadScore,switchScore,closerScore,attackerScore,topMatchups,topCounters
cradily,Cradily,98.9,105.2,140.3,144,2126,ACID,ROCK_TOMB,GRASS_KNOT,100,100,97.8,91,qwilfish_shadow:715;zapdos_shadow:711;toxtricity:625;kingdra_shadow:607;kingdra:600,empoleon_shadow:102;dewott_shadow:208;golisopod:226;palkia_shadow:305;blaziken_shadow:306
ho_oh,Ho-Oh,65.1,122.9,128.4,114,1801,INCINERATE,BRAVE_BIRD,SACRED_FIRE,59.2,29.4,68,59.7,abomasnow_shadow:864;victreebel_mega:741;roserade:736;turtonator:657;ninetales_shadow:543,kingdra:105;kingdra_shadow:139;charizard_mega_x:147;qwilfish_shadow:174;cradily:215
simipour,Simipour,65,135.9,95.8,126,1642,BITE,SURF,CRUNCH,53.6,42.8,60.5,26.6,castform_sunny:726;pumpkaboo_super:690;marowak_alolan:638;swampert_shadow:579;marowak_alolan_shadow:575,gyarados_mega:100;ninetales_shadow:146;emolga:148;kingdra_shadow:156;toxtricity:173
entei,Entei,64.9,129.3,96.1,140,1741,FIRE_FANG,FLAME_CHARGE,SCORCHING_SANDS,60.8,33.2,58,64.5,abomasnow:896;roserade:853;victreebel_mega:782;togedemaru:767;rillaboom:657,kingdra:131;kingdra_shadow:135;charizard_mega_x:158;cramorant:218;qwilfish_shadow:219
infernape,Infernape,64.9,136.6,100.4,119,1633,FIRE_SPIN,CLOSE_COMBAT,BLAST_BURN,56.9,29.4,60.8,50.4,abomasnow_mega:894;abomasnow_shadow:869;abomasnow:861;victreebel_mega:743;roserade:680,turtonator:110;cramorant:111;kingdra:122;charizard_mega_x:127;kingdra_shadow:131
tsareena,Tsareena,64.8,130.4,120.6,109,1715,MAGICAL_LEAF,TRIPLE_AXEL,HIGH_JUMP_KICK,58.4,30.5,57,51.2,quagsire_shadow:922;greninja_shadow:880;gogoat:660;bruxish:651;dipplin:619,victreebel_mega:116;ninetales_shadow:123;charizard_mega_x:132;toxtricity:152;zapdos_shadow:183
lilligant_hisuian,Lilligant (Hisuian),64.7,133.4,107.7,117,1683,BULLET_SEED,UPPER_HAND,PETAL_BLIZZARD,52.2,33,64.6,36.8,togedemaru:867;quagsire_shadow:764;morpeko_full_belly:606;gyarados_mega:555;samurott_hisuian:547,victreebel_mega:60;ninetales_shadow:63;toxtricity:88;zapdos_shadow:93;kingdra_shadow:131
cloyster,Cloyster,64.5,119,169.7,93,1880,ICE_SHARD,ICY_WIND,LIQUIDATION,59,34.5,49.1,38.1,flapple:801;jumpluff:607;gyarados_shadow:607;jumpluff_shadow:559;zapdos_shadow:510,togedemaru:108;ninetales_shadow:123;blaziken:130;blaziken_shadow:151;toxtricity:233
infernape_shadow,Infernape (Shadow),64.1,136.6,100.4,119,1633,FIRE_SPIN,CLOSE_COMBAT,BLAST_BURN,59.5,32.4,54.9,54.1,abomasnow_shadow:890;abomasnow:869;roserade:844;togedemaru:773;victreebel_mega:768,cramorant:126;kingdra:131;turtonator:146;kingdra_shadow:156;charizard_mega_x:158
raboot,Raboot,64.1,128.8,103.7,130,1738,FIRE_SPIN,FLAME_CHARGE,FLAMETHROWER,59,34.8,57.4,58,abomasnow_shadow:903;abomasnow:873;roserade:842;victreebel_mega:769;jumpluff:576,qwilfish_shadow:166;kingdra:190;turtonator:207;kingdra_shadow:233;charizard_mega_x:244
sunflora,Sunflora,64,128.7,102.1,132,1736,BULLET_SEED,LEAF_STORM,SLUDGE_BOMB,53.6,22.1,69.5,33.4,morpeko_full_belly:704;raikou:590;ampharos_mega:575;quagsire_shadow:575;kingdra:537,victreebel_mega:60;ninetales_shadow:63;toxtricity:88;zapdos_shadow:93;kingdra_shadow:131
alomomola,Alomomola,63.9,97.4,99.4,238,2306,WATERFALL,HYDRO_PUMP,BLIZZARD,54.8,31.4,69.5,55.3,blaziken:743;magmar:722;blaziken_mega:710;blaziken_shadow:693;ninetales_shadow:575,kingdra:156;roserade:180;kingdra_shadow:190;togedemaru:200;toxtricity:266
flaaffy,Flaaffy,63.6,121.5,100.4,151,1844,CHARGE_BEAM,DISCHARGE,TRAILBLAZE,55.6,36.9,59.2,39,pelipper:695;qwilfish:625;cramorant:589;zapdos_shadow:582;dewott_shadow:556,victreebel_mega:116;charizard_mega_x:147;kingdra_shadow:161;rillaboom:201;toxtricity:288
luxio_shadow,Luxio (Shadow),63.4,133.7,90.2,139,1677,BITE,WILD_CHARGE,CRUNCH,47.7,33.6,59.2,18.6,araquanid:719;araquanid_shadow:669;mantine:607;pelipper:561;emolga:510,ninetales_shadow:146;kingdra_shadow:156;kingdra:173;cradily:184;toxtricity:233
basculin,Basculin,63,133.9,97.1,129,1679,WATER_GUN,AQUA_TAIL,AQUA_JET,57,40.9,52.9,37.8,blaziken_shadow:872;blaziken_mega:872;castform_sunny:736;turtonator:647;marowak_alolan:647,jumpluff:133;victreebel_mega:172;kingdra_shadow:173;cramorant:182;kingdra:220
toedscool,Toedscool,62.9,94.1,137.8,113,1466,MUD_SLAP,EARTH_POWER,WRAP,60.1,37.7,53.7,50.7,morpeko_full_belly:823;toxtricity:818;togedemaru:765;ampharos_mega:730;gyarados_mega:579,zapdos_shadow:138;jumpluff:143;jumpluff_shadow:160;kingdra:182;kingdra_shadow:216
oricorio_baile,Oricorio (Baile),62.6,130.8,102,128,1710,AIR_SLASH,AIR_CUTTER,HURRICANE,57.2,30.6,56.2,52.9,araquanid:718;blaziken_shadow:675;samurott_hisuian:574;jumpluff:574;ninetales_shadow:542,togedemaru:104;toxtricity:182;cradily:184;zapdos_shadow:191;kingdra_shadow:233
arboliva,Arboliva,62.5,129.2,116.6,115,1734,MAGICAL_LEAF,EARTH_POWER,TRAILBLAZE,55.9,26.4,57.2,54.3,quagsire_shadow:926;ludicolo:686;barbaracle:682;bruxish:669;gyarados_mega:613,victreebel_mega:116;ninetales_shadow:123;charizard_mega_x:127;jumpluff:140;toxtricity:152
shaymin_land,Shaymin (Land),62.4,117.8,122.2,132,1902,MAGICAL_LEAF,GRASS_KNOT,SEED_FLARE,53.8,25.2,64.1,48.7,quagsire_shadow:920;stunfisk:700;pachirisu:666;ampharos_mega:632;ludicolo:617,jumpluff:81;victreebel_mega:116;ninetales_shadow:123;zapdos_shadow:160;toxtricity:182
inteleon,Inteleon,62.3,153.4,89,107,1462,WATER_GUN,SNIPE_SHOT,HYDRO_CANNON,53.4,38.3,53.1,33.2,blaziken_mega:883;blaziken_shadow:864;blaziken:845;cradily_shadow:658;turtonator:537,jumpluff:133;kingdra_shadow:156;kingdra:156;cramorant:182;toxtricity:309
manectric_shadow,Manectric (Shadow),62.2,142.4,91.3,121,1574,SNARL,WILD_CHARGE,PSYCHIC_FANGS,55.6,52,64.6,20.3,roserade:797;araquanid:706;toxtricity:661;palkia_shadow:574;emolga:549,samurott_hisuian:94;ninetales_shadow:103;blaziken_shadow:117;kingdra:131;kingdra_shadow:156
simisear,Simisear,62.2,135.9,95.8,126,1642,FIRE_SPIN,CRUNCH,FLAMETHROWER,57,29.6,53.9,51.2,abomasnow_mega:900;abomasnow_shadow:876;abomasnow:869;victreebel_mega:757;roserade:690,kingdra:105;turtonator:110;charizard_mega_x:127;kingdra_shadow:131;cradily:225
heliolisk,Heliolisk,61.7,138.1,112.1,105,1626,VOLT_SWITCH,BREAKING_SWIPE,PARABOLIC_CHARGE,61.2,43.3,45.7,41.7,pelipper:895;cramorant:861;qwilfish:609;emolga:604;qwilfish_shadow:576,turtonator:190;victreebel_mega:191;toxtricity:216;cradily:253;kingdra_shadow:258
chespin_shadow,Chespin (Shadow),61.6,105,101.6,136,1452,VINE_WHIP,SEED_BOMB,BODY_SLAM,52.2,45.7,56.9,35.6,swampert_shadow:897;swampert:687;morpeko_full_belly:683;greninja:625;graveler_alolan:606,victreebel_mega:98;ninetales_shadow:99;charizard_mega_x:107;zapdos_shadow:165;kingdra_shadow:194
ho_oh_shadow,Ho-Oh (Shadow),61.6,123.4,126.4,113,1764,INCINERATE,BRAVE_BIRD,SACRED_FIRE,60,31.5,61,58.2,abomasnow:862;abomasnow_mega:862;abomasnow_shadow:840;victreebel_mega:809;roserade:721,cramorant:95;kingdra_shadow:118;turtonator:137;kingdra:139;charizard_mega_x:168
bulbasaur,Bulbasaur,61.4,111.7,105.8,120,1420,VINE_WHIP,POWER_WHIP,SEED_BOMB,54.1,35.6,58.8,39.3,raikou_shadow:845;barbaracle:745;quagsire_shadow:741;raikou:687;morpeko_full_belly:595,victreebel_mega:98;ninetales_shadow:99;charizard_mega_x:107;kingdra_shadow:194;toxtricity:262
tangela_shadow,Tangela (Shadow),61.4,125.5,122.8,116,1790,INFESTATION,GRASS_KNOT,SLUDGE_BOMB,51.3,25.8,59.2,43.2,stunfisk:745;morpeko_full_belly:702;gogoat:655;pachirisu:612;dipplin:586,ninetales_shadow:123;blaziken_shadow:130;toxtricity:152;qwilfish_shadow:174;zapdos_shadow:183
flaaffy_shadow,Flaaffy (Shadow),61,121.5,100.4,151,1844,CHARGE_BEAM,DISCHARGE,TRAILBLAZE,50.2,33,56.2,29.8,gyarados_shadow:758;araquanid_shadow:705;pelipper:622;zapdos:586;zapdos_shadow:529,toxtricity:131;victreebel_mega:144;charizard_mega_x:147;kingdra:161;kingdra_shadow:190
plusle,Plusle,61,128.2,107.2,127,1746,QUICK_ATTACK,THUNDERBOLT,GRASS_KNOT,45.1,34.2,70.5,21.1,mantine:665;pelipper:629;zapdos:598;emolga:590;zapdos_shadow:507,turtonator:163;kingdra_shadow:173;kingdra:173;ninetales_shadow:210;toxtricity:216
chespin,Chespin,60.9,105,101.6,136,1452,VINE_WHIP,SEED_BOMB,BODY_SLAM,54.5,43.9,55.2,40.7,quagsire_shadow:922;stunfisk:768;barbaracle:702;greninja_shadow:625;palkia_shadow:551,victreebel_mega:98;ninetales_shadow:99;charizard_mega_x:107;zapdos_shadow:125;toxtricity:313
kingler_shadow,Kingler (Shadow),60.8,144.5,115.6,93,1554,BUBBLE,CRABHAMMER,VICE_GRIP,46.9,26.1,55.5,26.6,blaziken:865;blaziken_mega:865;magmar_shadow:822;castform_sunny:629;turtonator:505,jumpluff:101;kingdra_shadow:105;kingdra:105;qwilfish_shadow:166;toxtricity:309
rowlet,Rowlet,60.8,98.3,95.7,154,1450,LEAFAGE,ENERGY_BALL,SEED_BOMB,56.2,36.5,55,44.4,dewott:633;gyarados:623;gyarados_mega:551;dewott_shadow:535;kingdra_shadow:506,turtonator:92;victreebel_mega:98;ninetales_shadow:99;charizard_mega_x:107;toxtricity:271
fuecoco,Fuecoco,60.7,106.7,93.2,152,1513,INCINERATE,CRUNCH,FLAMETHROWER,57.3,32.6,57.4,47.8,roserade:848;jumpluff:782;abomasnow:756;jumpluff_shadow:717;abomasnow_shadow:700,kingdra:105;kingdra_shadow:122;charizard_mega_x:127;qwilfish_shadow:150;toxtricity:233
maractus,Maractus,60.7,135.5,95.2,128,1652,BULLET_SEED,AERIAL_ACE,PETAL_BLIZZARD,47.9,36.6,62.6,30,stunfisk:710;greninja:632;pawmot:585;raikou:558;kingdra:511,ninetales_shadow:63;toxtricity:88;zapdos_shadow:93;cradily:114;kingdra_shadow:131
cloyster_shadow,Cloyster (Shadow),60.4,119,169.7,93,1880,ICE_SHARD,ICY_WIND,LIQUIDATION,54.2,33.9,41.6,36.6,dipplin:784;flapple:768;roserade:634;gyarados:607;jumpluff:559,ninetales:123;togedemaru:129;ninetales_shadow:146;qwilfish_shadow:199;toxtricity:283
manectric_mega,Manectric (Mega),60.2,152.5,101.5,95,1471,SNARL,WILD_CHARGE,PSYCHIC_FANGS,52.8,51.7,60.3,20.8,roserade:784;araquanid:700;toxtricity:663;victreebel_mega:663;emolga:568,samurott_hisuian:94;ninetales_shadow:103;kingdra:105;kingdra_shadow:131;qwilfish_shadow:134
rotom_wash,Rotom (Wash),60.1,128.8,144.9,93,1737,THUNDER_SHOCK,THUNDERBOLT,HYDRO_PUMP,46.8,24.3,62.9,32.5,pelipper:666;zapdos:629;cramorant:612;emolga:596;kingdra:559,cradily:93;victreebel_mega:130;toxtricity:131;ninetales_shadow:146;kingdra_shadow:156
eelektross,Eelektross,59.9,133.8,99.7,126,1682,VOLT_SWITCH,DRAGON_CLAW,THUNDERBOLT,54.4,36.6,55.7,41.2,pelipper:884;cramorant:853;gyarados_shadow:853;zapdos:575;emolga:567,cradily:138;turtonator:163;victreebel_mega:172;toxtricity:216;kingdra_shadow:241
kyogre_shadow,Kyogre (Shadow),59.9,133.9,116.5,104,1623,WATERFALL,AVALANCHE,SURF,54.2,33.9,46.7,40.5,blaziken:908;blaziken_shadow:899;blaziken_mega:899;magmar:802;marowak_alolan_shadow:764,jumpluff:120;kingdra:131;jumpluff_shadow:140;kingdra_shadow:156;cradily:253
heliolisk_shadow,Heliolisk (Shadow),59.7,138.1,112.1,105,1626,VOLT_SWITCH,BREAKING_SWIPE,PARABOLIC_CHARGE,60.8,40.7,35.6,41,cramorant:861;pelipper:861;gyarados_shadow:823;qwilfish_shadow:795;palkia_shadow:595,cradily:170;rillaboom:174;turtonator:181;toxtricity:207;kingdra_shadow:292
prinplup,Prinplup,59.4,118.6,117,136,1889,BUBBLE,ICY_WIND,BUBBLE_BEAM,55.8,36.6,49.6,38.1,ninetales:658;blaziken:643;blaziken_mega:643;blaziken_shadow:602;ninetales_shadow:580,abomasnow_shadow:108;bellossom_shadow:140;victreebel_mega:144;togedemaru:150;toxtricity:207
boltund,Boltund,59.1,136.9,95.3,126,1645,BITE,CRUNCH,THUNDER,45.1,33.9,62.8,20.6,mantine:638;lumineon:607;zapdos:563;emolga:555;cramorant:515,blaziken_shadow:130;kingdra_shadow:156;ninetales_shadow:170;toxtricity:173;kingdra:173
krabby_shadow,Krabby (Shadow),59.1,148,111.2,92,1515,BUBBLE,VICE_GRIP,RAZOR_SHELL,51.7,42.7,54.6,25.2,blaziken_shadow:864;blaziken_mega:864;blaziken:820;marowak_alolan:728;marowak_alolan_shadow:690,jumpluff:101;kingdra:105;kingdra_shadow:131;qwilfish_shadow:166;toxtricity:309
brionne,Brionne,59,125.8,117,121,1783,CHARM,AQUA_JET,DISARMING_VOICE,51.6,32.3,52.9,35.1,palkia_shadow:731;greninja_shadow:636;turtonator:537;kingdra_shadow:537;kingdra:512,togedemaru:129;ninetales_shadow:146;qwilfish_shadow:174;toxtricity:182;cradily:184
poliwhirl,Poliwhirl,58,114.2,115.9,148,1961,BUBBLE,SCALD,MUD_BOMB,50.8,29.9,55,37.6,ninetales:628;blaziken:601;quagsire_shadow:601;ninetales_shadow:530;qwilfish_shadow:506,bellossom_shadow:101;victreebel_mega:144;cradily:156;zapdos_shadow:205;toxtricity:207
seel,Seel,57.8,84,114.2,149,1431,WATER_GUN,AQUA_TAIL,ICY_WIND,51.6,39.2,50.3,39.5,ninetales:620;blaziken:620;blaziken_mega:580;blaziken_shadow:567;ninetales_shadow:540,rillaboom:124;togedemaru:154;victreebel_mega:172;kingdra_shadow:177;toxtricity:258
turtwig,Turtwig,57.3,112.6,105,135,1597,TACKLE,ENERGY_BALL,BODY_SLAM,49.1,30.3,57.4,32,pawmot:622;stunfisk:618;ampharos_mega:592;quagsire_shadow:585;raikou_shadow:555,cradily:93;abomasnow:129;ninetales_shadow:130;toxtricity:233;kingdra_shadow:283
lombre,Lombre,57.1,106.7,112.6,142,1706,BUBBLE,SCALD,GRASS_KNOT,42.9,22.7,62.9,30.8,seismitoad:750;swampert:672;politoed_shadow:644;swampert_shadow:626;quagsire_shadow:623,kingdra_shadow:105;kingdra:118;qwilfish_shadow:126;cradily:128;toxtricity:182
seadra,Seadra,57.1,131.3,117.5,110,1699,DRAGON_BREATH,HYDRO_PUMP,DRAGON_PULSE,48.8,35.3,54.7,29.8,sceptile_mega:763;croconaw:636;politoed:613;marshtomp_shadow:563;cramorant:504,jumpluff:133;togedemaru:154;cradily:184;ninetales_shadow:230;toxtricity:245
wugtrio,Wugtrio,57.1,151,108.6,90,1477,MUD_SLAP,LIQUIDATION,SURF,54.7,31.2,43,38.3,blaziken_mega:894;blaziken:861;toxtricity:761;togedemaru:761;delphox_mega:711,jumpluff:42;jumpluff_shadow:62;cramorant:115;pelipper:126;cradily:211
bulbasaur_shadow,Bulbasaur (Shadow),56.9,111.7,105.8,120,1420,VINE_WHIP,POWER_WHIP,SLUDGE_BOMB,45.7,23.4,60.8,29.6,swampert_shadow:845;raikou:833;lurantis:716;quagsire_shadow:675;stunfisk:600,victreebel_mega:98;ninetales_shadow:99;charizard_mega_x:107;toxtricity:156;kingdra_shadow:194
chinchou,Chinchou,56.8,101.6,94.1,164,1569,BUBBLE,WATER_PULSE,THUNDERBOLT,43.3,20.6,62.8,30.8,mantine:710;empoleon:710;pelipper:609;marowak_alolan:600;qwilfish:533,kingdra:80;victreebel_mega:116;kingdra_shadow:118;cradily:128;toxtricity:182
corphish_shadow,Corphish (Shadow),56.5,131,95.7,117,1469,BUBBLE,AQUA_JET,VICE_GRIP,44.9,24.3,49.5,23.5,magmortar_shadow:756;salazzle:743;castform_sunny:675;magmar_shadow:585;turtonator:538,kingdra:80;jumpluff:81;kingdra_shadow:105;qwilfish_shadow:146;toxtricity:237
seel_shadow,Seel (Shadow),56.5,84,114.2,149,1431,WATER_GUN,AQUA_TAIL,ICY_WIND,49.7,35.3,46.7,35.1,castform_sunny:758;magmar_shadow:681;magmar:671;blaziken:567;ninetales:540,kingdra_shadow:105;dewott_shadow:154;qwilfish_shadow:166;kingdra:177;toxtricity:258
corphish,Corphish,56.4,131,95.7,117,1469,BUBBLE,AQUA_JET,VICE_GRIP,45.2,26.3,50.1,24.2,magcargo:841;houndoom_shadow:764;castform_sunny:705;marowak_alolan:611;marowak_alolan_shadow:542,kingdra_shadow:80;jumpluff:81;kingdra:105;qwilfish_shadow:150;toxtricity:194
krabby,Krabby,56.2,148,111.2,92,1515,BUBBLE,VICE_GRIP,RAZOR_SHELL,49.6,39.5,52.6,24.7,marowak_alolan_shadow:728;castform_sunny:722;blaziken_mega:630;magmar_shadow:614;blaziken_shadow:570,kingdra:80;jumpluff:81;kingdra_shadow:105;qwilfish_shadow:174;toxtricity:258
rotom_frost,Rotom (Frost),56.2,128.8,144.9,93,1737,THUNDER_SHOCK,THUNDERBOLT,BLIZZARD,39,23.4,60.1,22.3,mantine:682;jumpluff:618;emolga:607;pelipper:586;cramorant:548,turtonator:92;cradily:93;ninetales_shadow:130;toxtricity:131;kingdra_shadow:156
seadra_shadow,Seadra (Shadow),56.2,131.3,117.5,110,1699,DRAGON_BREATH,HYDRO_PUMP,DRAGON_PULSE,48.6,39.6,52.1,31,sceptile_mega:740;charizard_mega_x:650;palkia_shadow:631;walrein:577;sealeo:527,jumpluff:133;togedemaru:154;ninetales_shadow:230;cradily:232;toxtricity:309
prinplup_shadow,Prinplup (Shadow),56,118.6,117,136,1889,BUBBLE,ICY_WIND,BUBBLE_BEAM,52,32.3,42.5,34.4,blaziken_mega:738;blaziken:602;ninetales:580;blaziken_shadow:533;ninetales_shadow:507,abomasnow:108;kingdra_shadow:156;victreebel_mega:172;cradily:184;toxtricity:258
poliwhirl_shadow,Poliwhirl (Shadow),55.6,114.2,115.9,148,1961,BUBBLE,SCALD,MUD_BOMB,49.1,28.1,49.3,33,empoleon:621;marowak_alolan:567;turtonator:543;ninetales:530;qwilfish:506,palkia_shadow:125;kingdra_shadow:139;cradily:170;qwilfish_shadow:174;toxtricity:233
shaymin_sky,Shaymin (Sky),54.9,139.3,94.1,123,1614,MAGICAL_LEAF,ENERGY_BALL,GRASS_KNOT,49.4,24.9,46.8,40.7,greninja_shadow:873;quagsire_shadow:804;barbaracle:788;bruxish:686;gyarados_mega:617,jumpluff:81;charizard_mega_x:127;ninetales_shadow:142;victreebel_mega:144;toxtricity:173
clamperl,Clamperl,54.7,124.3,126,105,1646,WATER_GUN,WATER_PULSE,BODY_SLAM,50,33.3,47.6,34.7,blaziken_shadow:880;blaziken_mega:880;magmar_shadow:866;delphox_mega:752;ninetales:509,kingdra:105;samurott_hisuian:155;victreebel_mega:172;kingdra_shadow:190;cradily:232
gorebyss,Gorebyss,54.7,136.2,121,100,1649,CONFUSION,WATER_PULSE,DRAINING_KISS,55,35.3,44.5,35.4,blaziken_shadow:890;blaziken_mega:890;roserade:710;qwilfish_shadow:640;toxtricity:565,morpeko_full_belly:105;samurott_hisuian:117;gyarados_mega:125;togedemaru:154;cradily:211
popplio,Popplio,54.5,113.4,99.1,127,1429,WATER_GUN,AQUA_TAIL,AQUA_JET,47.4,32.7,43.9,31.5,houndoom_mega:818;houndoom_shadow:795;castform_sunny:732;marowak_alolan:673;marowak_alolan_shadow:586,kingdra_shadow:88;dewott_shadow:154;qwilfish_shadow:166;kingdra:182;toxtricity:258
carracosta_shadow,Carracosta (Shadow),54.3,121.4,126.9,120,1850,WATER_GUN,ANCIENT_POWER,LIQUIDATION,49.6,28.2,47.6,39.8,blaziken_mega:945;blaziken_shadow:937;blaziken:929;mantine:629;turtonator:570,jumpluff:133;jumpluff_shadow:133;kingdra_shadow:173;kingdra:173;cradily:232
octillery,Octillery,54.3,131.5,100.7,128,1697,LOCK_ON,OCTAZOOKA,GUNK_SHOT,42.6,33.3,54.6,18.2,houndoom_shadow:714;marowak_alolan:613;charizard:613;magmortar_shadow:566;blaziken:503,ninetales_shadow:75;zapdos_shadow:84;qwilfish_shadow:85;kingdra_shadow:88;toxtricity:313
carracosta,Carracosta,53.5,121.4,126.9,120,1850,WATER_GUN,LIQUIDATION,ANCIENT_POWER,47.7,27,50,38.1,blaziken_shadow:929;blaziken_mega:929;marowak_alolan:662;turtonator:637;cramorant:570,kingdra:97;samurott_hisuian:140;victreebel_mega:172;kingdra_shadow:173;toxtricity:258
turtwig_shadow,Turtwig (Shadow),53.4,112.6,105,135,1597,TACKLE,ENERGY_BALL,BODY_SLAM,44,28.7,53.2,29.8,stunfisk:722;swampert_mega:625;ampharos:581;raikou:559;ampharos_mega:511,ninetales:130;cradily:142;ninetales_shadow:194;toxtricity:233;kingdra_shadow:258
piplup_shadow,Piplup (Shadow),52.8,106.7,98.3,131,1374,BUBBLE,DRILL_PECK,ICY_WIND,42.1,23.6,40.6,20.8,houndoom_shadow:690;torkoal:625;greninja_mega:622;charizard:606;greninja_shadow:576,kingdra_shadow:80;kingdra:80;jumpluff:81;qwilfish_shadow:150;toxtricity:233
cherrim_overcast,Cherrim (Overcast),52.6,121.8,116.2,130,1843,BULLET_SEED,DAZZLING_GLEAM,SOLAR_BEAM,43.3,18.9,55.4,26.4,ampharos_mega:615;quagsire_shadow:607;raikou_shadow:569;kingdra:550;kingdra_shadow:523,victreebel_mega:60;ninetales_shadow:63;zapdos_shadow:93;cradily:100;toxtricity:105
piplup,Piplup,52.2,106.7,98.3,131,1374,BUBBLE,DRILL_PECK,ICY_WIND,44.3,26.9,42.1,23.3,magmar:671;charizard_shadow:606;magby:599;blaziken:587;blaziken_mega:519,kingdra_shadow:80;palkia_shadow:95;qwilfish_shadow:126;victreebel_mega:144;toxtricity:182
drizzile,Drizzile,52,137.8,92.1,128,1626,WATER_GUN,SURF,WATER_PULSE,47.1,27.6,43.5,35.1,blaziken_shadow:871;blaziken_mega:871;magmar_shadow:855;magmortar_shadow:808;delphox_mega:730,kingdra:88;jumpluff:133;kingdra_shadow:156;victreebel_mega:172;cramorant:182
clauncher,Clauncher,50.9,103.3,110.9,127,1456,WATER_GUN,AQUA_JET,CRABHAMMER,44.1,30.9,45.3,32.2,magmar_shadow:708;magmar:649;marowak_alolan:562;quagsire_shadow:519;ninetales:503,kingdra_shadow:88;jumpluff:91;qwilfish_shadow:166;cradily:184;toxtricity:258
frogadier,Frogadier,50.1,134.4,100.8,123,1668,BUBBLE,SURF,AERIAL_ACE,40.7,25.7,43,26.9,houndoom_shadow:788;rapidash_shadow:735;torkoal:666;marshtomp:613;marowak_alolan:524,jumpluff:81;kingdra_shadow:105;kingdra:118;cradily:156;toxtricity:233
ferroseed,Ferroseed,50,81.5,142.8,119,1386,METAL_CLAW,IRON_HEAD,RETURN,40.9,21,52.6,34.7,victreebel_mega:651;lileep:642;gogoat:600;cradily:592;bellossom:567,ninetales_shadow:67;blaziken_shadow:105;charizard_mega_x:117;kingdra_shadow:131;zapdos_shadow:138
frogadier_shadow,Frogadier (Shadow),49.5,134.4,100.8,123,1668,BUBBLE,SURF,AERIAL_ACE,41.3,24.8,39.3,27.6,magmortar_shadow:768;delphox_mega:719;blaziken_mega:638;magmar_shadow:617;blaziken_shadow:585,jumpluff:101;kingdra_shadow:105;kingdra:105;cradily:197;toxtricity:237
clawitzer,Clawitzer,46.4,134.4,110.5,112,1664,WATER_GUN,CRABHAMMER,ICE_BEAM,45.1,25.8,39.9,35.4,blaziken_mega:888;magmar_shadow:875;blaziken_shadow:852;magmortar_shadow:816;delphox_mega:767,kingdra:110;jumpluff:133;kingdra_shadow:165;victreebel_mega:172;cramorant:182
lilligant,Lilligant,45.6,136.5,105.8,114,1649,CHARM,PETAL_BLIZZARD,HYPER_BEAM,46.9,28.5,31,40.2,greninja_shadow:885;ampharos_mega:820;palkia_shadow:714;morpeko_full_belly:701;flapple:644,ninetales:99;ninetales_shadow:119;roserade:154;toxtricity:177;qwilfish_shadow:227
skiddo,Skiddo,44,115.9,98.3,151,1722,ROCK_SMASH,BRICK_BREAK,SEED_BOMB,39.6,23.7,42.1,31.5,greninja_mega:675;greninja_shadow:619;gastrodon:579;magnezone:543;morpeko_full_belly:533,roserade:103;toxtricity:131;jumpluff:137;ninetales_shadow:138;zapdos_shadow:138
ferroseed_shadow,Ferroseed (Shadow),42.6,81.5,142.8,119,1386,METAL_CLAW,IRON_HEAD,GYRO_BALL,35.1,19.2,42.5,28.1,lileep:714;victreebel_mega:651;cradily_shadow:630;gogoat:584;flapple:537,ninetales_shadow:99;dewott_shadow:116;kingdra:131;zapdos_shadow:138;kingdra_shadow:194
